Person_ID,Age,Gender,Occupation,Monthly_Income,City_Type,Travel_Distance,Travel_Time,Fuel_Cost,Vehicle_Ownership,Preferred_Transport_Mode,Purpose_of_Travel,Satisfaction_Score
5170,25,Female,Self-Employed,5858,Semi-Urban,52.9349590667679,105,9.36,Yes,Car,Work,7.9
5171,46,Male,Employee,7530,Urban,14.9314168609031,33,0.15,No,Walk,Leisure,8.1
5172,22,Male,Employee,2979,Urban,23.0669554706768,46,1.71,No,Metro,Education,6.1
5173,35,Male,Employee,8026,Semi-Urban,42.7487803696875,87,6.4,Yes,Train,Education,5.5
5174,27,Male,Self-Employed,5525,Urban,24.0370682930806,49,0.55,Yes,Car,Shopping,7.0
5175,50,Male,Employee,5369,Urban,27.9170386750925,52,2.82,Yes,Bus,Work,5.0
5176,69,Female,Retired,2983,Urban,19.6131966398325,37,4.14,No,Walk,Leisure,5.7
5177,22,Male,Employee,3730,Semi-Urban,36.5565237450799,75,1.54,No,Train,Shopping,8.3
5178,18,Female,Employee,7974,Semi-Urban,36.4596172616496,75,3.38,No,Bike,Leisure,8.1
5179,40,Female,Employee,7574,Urban,11.2386713635052,28,0.0,Yes,Car,Others,7.1
5180,42,Male,Business,9948,Urban,10.9698228273915,31,0.0,No,Metro,Work,8.4
5181,45,Male,Employee,6332,Semi-Urban,48.531757449673,94,8.2,Yes,Car,Shopping,7.2
5182,35,Male,Self-Employed,7402,Rural,30.7265941510488,62,6.5,Yes,Car,Leisure,7.8
5183,38,Male,Employee,7298,Semi-Urban,59.2215895334333,117,7.62,Yes,Train,Work,5.8
5184,47,Male,Self-Employed,500,Semi-Urban,32.7241512064397,59,4.99,Yes,Car,Education,7.5
5185,57,Male,Employee,8664,Semi-Urban,77.9311683968422,158,10.36,Yes,Bus,Leisure,6.0
5186,18,Female,Student,1513,Semi-Urban,24.6032685975557,53,1.61,Yes,Bus,Work,4.8
5187,36,Female,Self-Employed,2877,Rural,55.0037783996066,104,7.08,Yes,Bike,Leisure,5.9
5188,45,Male,Self-Employed,7260,Semi-Urban,29.7222609462737,57,0.98,Yes,Bus,Work,4.9
5189,28,Male,Business,14438,Rural,34.1383181691345,65,2.18,Yes,Bike,Shopping,5.7
5190,67,Female,Retired,3556,Urban,23.5104028070297,39,2.65,Yes,Car,Leisure,7.3
5191,32,Female,Employee,6850,Rural,27.8889161120438,55,1.22,Yes,Car,Work,7.8
5192,41,Female,Employee,8806,Semi-Urban,24.8588823953864,43,0.44,Yes,Train,Work,7.8
5193,50,Female,Employee,5754,Rural,61.7263941782982,124,5.98,No,Bike,Shopping,6.0
5194,33,Male,Employee,2513,Urban,20.9596864875952,43,4.81,Yes,Car,Work,6.4
5195,18,Male,Student,1828,Semi-Urban,14.1217186815871,30,4.81,No,Walk,Work,6.9
5196,35,Female,Business,8007,Semi-Urban,43.7251532782306,89,5.18,Yes,Train,Leisure,8.0
5197,57,Male,Business,7927,Urban,16.0311993073307,39,3.09,Yes,Car,Work,9.3
5198,36,Other,Employee,5482,Semi-Urban,21.234149632077,38,1.42,Yes,Bus,Work,4.5
5199,29,Female,Employee,5991,Semi-Urban,23.1667769699666,42,0.0,Yes,Bus,Leisure,5.6
5200,55,Female,Employee,7276,Urban,1.0,5,0.0,Yes,Car,Work,7.3
5201,37,Male,Business,6689,Urban,28.7395554223806,56,2.83,Yes,Metro,Work,8.1
5202,34,Female,Employee,5064,Semi-Urban,50.2313062246551,106,6.31,No,Walk,Leisure,7.0
5203,44,Female,Business,10041,Semi-Urban,15.6628248473267,34,1.68,No,Train,Others,7.9
5204,53,Male,Employee,4405,Urban,21.3912613823343,52,2.0,No,Walk,Shopping,6.6
5205,75,Male,Retired,2857,Urban,10.4078212484026,20,0.1,No,Metro,Education,8.4
5206,54,Female,Business,7566,Urban,22.3184842907976,37,3.37,No,Bus,Education,6.5
5207,59,Female,Business,14327,Urban,11.0314114467273,23,0.0,Yes,Car,Shopping,9.5
5208,34,Male,Employee,3058,Urban,12.0931672391363,23,3.06,No,Metro,Leisure,5.6
5209,26,Male,Employee,6119,Semi-Urban,30.674790983635,64,2.51,No,Train,Leisure,8.5
5210,42,Female,Self-Employed,4681,Semi-Urban,25.1396698750803,53,7.15,No,Bike,Shopping,5.4
5211,43,Female,Employee,5485,Semi-Urban,55.9890706284995,109,6.09,Yes,Car,Leisure,8.9
5212,25,Female,Self-Employed,6088,Urban,22.1882159446518,39,1.7,Yes,Bus,Others,5.3
5213,39,Female,Business,6751,Urban,15.8795883066662,31,0.78,Yes,Metro,Shopping,8.1
5214,47,Male,Business,11386,Urban,23.1965453118864,34,1.84,No,Metro,Leisure,9.0
5215,47,Female,Employee,5601,Semi-Urban,10.5939242713181,21,2.49,Yes,Train,Shopping,5.6
5216,49,Male,Employee,6064,Semi-Urban,16.5731183217345,31,1.9,Yes,Car,Work,9.0
5217,46,Female,Self-Employed,6310,Rural,59.4910952471592,123,9.11,Yes,Car,Leisure,7.3
5218,34,Female,Employee,3692,Urban,20.8842924464631,31,3.43,No,Metro,Work,6.0
5219,34,Male,Employee,3503,Semi-Urban,39.1911131938362,78,4.77,No,Walk,Shopping,6.1
5220,24,Male,Employee,4772,Semi-Urban,6.75957987382522,21,1.56,Yes,Car,Work,7.8
5221,68,Female,Retired,2973,Semi-Urban,19.0649821349337,41,4.68,Yes,Car,Shopping,6.9
5222,42,Male,Business,10306,Semi-Urban,41.2488779975625,87,6.26,Yes,Car,Work,7.2
5223,38,Male,Business,10182,Semi-Urban,71.397084338619,144,9.13,Yes,Car,Leisure,7.1
5224,28,Female,Self-Employed,5614,Urban,24.7433013204674,41,3.81,Yes,Car,Work,8.1
5225,75,Male,Business,16574,Semi-Urban,58.6595644770615,118,4.73,No,Bus,Leisure,7.5
5226,25,Female,Employee,4646,Urban,17.7178033775223,37,7.27,No,Walk,Education,6.3
5227,35,Male,Employee,2489,Urban,17.659927846315,29,3.18,No,Bike,Shopping,5.8
5228,48,Female,Business,5456,Urban,6.73211626195139,12,2.06,No,Walk,Leisure,6.6
5229,51,Male,Employee,9991,Rural,69.0364410610323,123,8.23,Yes,Car,Leisure,6.5
5230,56,Male,Self-Employed,5500,Urban,14.4145463796719,27,0.0,Yes,Car,Work,7.5
5231,69,Female,Business,16700,Rural,63.8546475092743,125,7.13,Yes,Car,Work,7.7
5232,49,Female,Employee,6381,Rural,50.6137270576186,108,6.23,No,Bus,Shopping,4.6
5233,26,Male,Self-Employed,5383,Rural,55.5823684950147,108,5.02,Yes,Car,Work,4.8
5234,38,Male,Employee,5119,Rural,48.2454376740275,95,4.13,Yes,Car,Shopping,6.5
5235,46,Female,Employee,10298,Rural,54.4924939564578,108,5.86,Yes,Car,Work,8.1
5236,73,Female,Business,15209,Urban,23.0006124603618,43,4.3,Yes,Bus,Work,8.3
5237,21,Other,Employee,3297,Urban,4.8701637674462,13,3.1,No,Bus,Shopping,6.2
5238,60,Other,Employee,5522,Semi-Urban,12.6061636052733,15,1.85,Yes,Bus,Shopping,5.1
5239,44,Female,Employee,9360,Urban,18.4069166211111,42,1.07,Yes,Car,Work,7.9
5240,54,Male,Employee,7155,Urban,26.5245943832609,52,2.46,Yes,Car,Education,6.6
5241,40,Female,Employee,7116,Semi-Urban,60.3911692520162,127,7.45,Yes,Bus,Shopping,6.9
5242,29,Female,Employee,6183,Semi-Urban,16.6338467343489,19,2.43,No,Train,Work,7.4
5243,53,Male,Employee,6605,Rural,41.9425232919525,71,5.9,Yes,Car,Work,6.9
5244,51,Male,Business,13167,Semi-Urban,12.8117711833263,24,0.66,Yes,Car,Leisure,9.5
5245,56,Male,Self-Employed,4291,Semi-Urban,26.7408256041931,56,4.27,No,Bus,Work,5.6
5246,41,Male,Employee,4614,Urban,23.9827847603948,45,3.78,No,Metro,Education,8.1
5247,33,Male,Employee,7046,Urban,14.8968657315328,32,1.0,Yes,Metro,Education,6.8
5248,18,Female,Employee,3562,Rural,42.5225184075242,89,1.66,No,Bus,Shopping,5.2
5249,54,Female,Business,13155,Urban,19.3606860512896,42,0.55,Yes,Car,Others,9.0
5250,48,Female,Self-Employed,6321,Urban,8.63958328152423,17,4.17,Yes,Metro,Education,5.7
5251,27,Male,Employee,5656,Semi-Urban,58.8946754732278,118,3.68,Yes,Car,Education,6.1
5252,33,Male,Employee,2965,Urban,15.0582797779317,27,4.44,Yes,Metro,Leisure,6.7
5253,34,Female,Employee,4522,Urban,11.7856460563208,23,0.0,Yes,Car,Work,7.5
5254,19,Male,Employee,3413,Urban,19.6947938783648,34,0.82,Yes,Car,Shopping,6.9
5255,29,Female,Employee,3652,Urban,22.5142892816883,41,1.95,Yes,Bus,Work,5.9
5256,24,Female,Employee,5043,Urban,27.767801921194,58,6.9,Yes,Car,Work,7.0
5257,35,Male,Employee,7280,Rural,45.8006218748367,89,5.55,Yes,Car,Leisure,8.1
5258,30,Male,Employee,7017,Semi-Urban,51.2908478404057,98,5.73,No,Walk,Work,7.8
5259,18,Male,Employee,3291,Urban,15.8096928951999,33,0.03,No,Metro,Education,6.0
5260,72,Female,Retired,3291,Urban,10.1089598322104,22,2.26,Yes,Metro,Work,7.3
5261,60,Female,Business,13836,Urban,8.78550776796612,16,0.03,Yes,Car,Education,9.8
5262,30,Female,Employee,5931,Rural,28.0603311273399,55,2.91,No,Walk,Shopping,5.8
5263,46,Male,Employee,5282,Urban,9.06644800888708,20,0.37,Yes,Car,Leisure,7.8
5264,48,Other,Employee,9530,Rural,72.3141324352016,149,10.12,No,Bus,Work,5.2
5265,59,Male,Employee,9289,Urban,20.6536768142882,42,4.0,Yes,Car,Work,7.2
5266,29,Male,Employee,6328,Semi-Urban,16.3818251608707,26,0.19,Yes,Train,Education,6.9
5267,58,Female,Business,15810,Urban,1.02887263828051,5,0.0,Yes,Metro,Leisure,7.3
5268,33,Female,Business,10052,Urban,6.10165475362871,10,0.0,Yes,Car,Leisure,8.5
5269,21,Male,Student,986,Urban,8.78611033402281,12,1.42,Yes,Metro,Shopping,7.2
5270,52,Male,Employee,6991,Semi-Urban,30.4510143413448,63,5.47,No,Bus,Work,5.2
5271,61,Male,Self-Employed,2197,Urban,24.3829081840697,51,3.32,No,Metro,Leisure,6.6
5272,75,Male,Retired,3415,Urban,10.6182651288026,24,0.0,No,Bus,Leisure,4.6
5273,24,Male,Student,1415,Semi-Urban,60.2074994026591,115,8.74,No,Train,Shopping,6.5
5274,52,Female,Employee,7139,Urban,1.55840086142905,5,0.0,No,Walk,Work,6.7
5275,35,Female,Business,12362,Urban,12.2109398339015,24,0.03,Yes,Metro,Work,9.2
5276,53,Female,Employee,6614,Semi-Urban,46.783230037046,95,6.01,Yes,Train,Education,6.8
5277,19,Female,Employee,3521,Urban,21.7776420189314,44,2.45,Yes,Bus,Education,4.8
5278,23,Female,Student,1510,Semi-Urban,29.9642906541741,59,5.34,Yes,Car,Education,6.2
5279,30,Female,Employee,2240,Urban,23.0140274702735,45,1.54,No,Walk,Shopping,7.1
5280,43,Female,Employee,5900,Urban,21.497571540055,48,0.65,Yes,Bus,Others,7.6
5281,32,Male,Business,842,Urban,9.54308272549991,14,0.52,Yes,Bus,Work,4.3
5282,51,Female,Business,9393,Rural,56.2985693688884,111,8.71,Yes,Car,Leisure,8.0
5283,57,Female,Employee,8982,Rural,64.0722656815369,133,8.95,Yes,Bike,Work,4.7
5284,50,Female,Employee,7670,Rural,37.7893046485435,71,4.71,Yes,Car,Shopping,6.8
5285,66,Other,Retired,2405,Urban,28.5546036021533,53,6.08,Yes,Metro,Work,7.0
5286,48,Male,Business,10822,Semi-Urban,22.4695708007353,48,4.99,No,Bus,Others,7.0
5287,23,Female,Student,962,Urban,16.1527430663561,25,3.52,No,Bike,Education,4.8
5288,62,Male,Employee,8196,Urban,5.00178146864393,13,0.0,No,Bus,Education,7.1
5289,32,Female,Employee,9595,Semi-Urban,36.5504029799384,70,5.95,No,Train,Leisure,8.7
5290,55,Male,Employee,10268,Urban,6.46341427143342,14,0.37,No,Bus,Education,7.5
5291,65,Male,Retired,3052,Urban,12.6469668693659,19,0.73,Yes,Car,Work,6.5
5292,48,Male,Business,11180,Urban,2.30721950943122,10,0.0,No,Bus,Leisure,6.7
5293,19,Female,Student,1010,Semi-Urban,46.9972010048858,87,5.3,Yes,Car,Leisure,7.0
5294,28,Male,Business,5294,Urban,17.8502403979328,39,0.89,Yes,Metro,Shopping,8.7
5295,61,Female,Business,13736,Urban,23.6992844290935,41,3.18,Yes,Car,Education,7.6
5296,39,Male,Business,7775,Rural,43.0438967072032,95,4.82,Yes,Car,Leisure,7.5
5297,43,Female,Employee,7656,Urban,24.0707789350479,47,3.33,Yes,Car,Shopping,8.3
5298,53,Female,Employee,9654,Urban,15.3142371631586,40,2.94,Yes,Bus,Shopping,5.5
5299,52,Male,Self-Employed,6165,Semi-Urban,36.697511891431,69,3.81,Yes,Car,Work,8.1
5300,46,Male,Business,10705,Semi-Urban,66.710799880279,131,6.53,Yes,Car,Education,9.0
5301,38,Female,Business,4157,Urban,11.1225922804911,28,0.0,Yes,Car,Work,7.9
5302,37,Female,Employee,6821,Semi-Urban,53.4118854673227,99,7.95,Yes,Bus,Leisure,6.0
5303,54,Female,Employee,5684,Urban,18.8374795243809,34,2.42,Yes,Car,Shopping,6.9
5304,50,Male,Business,9745,Semi-Urban,26.4214266163177,55,2.82,Yes,Car,Shopping,7.5
5305,38,Female,Employee,7239,Urban,4.47447287629221,5,2.88,Yes,Car,Shopping,7.5
5306,58,Other,Employee,9344,Urban,6.73531959635607,16,0.0,No,Bus,Education,6.0
5307,40,Male,Employee,5300,Urban,24.045398382836,48,3.0,No,Bike,Work,5.6
5308,29,Male,Employee,4286,Rural,84.6879905367391,161,8.23,Yes,Car,Work,6.3
5309,30,Male,Employee,3951,Semi-Urban,36.3715985481533,77,5.68,No,Bike,Leisure,4.7
5310,27,Female,Employee,2903,Rural,52.8776352524224,99,1.89,Yes,Car,Work,6.2
5311,37,Female,Employee,4747,Semi-Urban,46.6468014973473,97,7.21,Yes,Car,Work,7.0
5312,60,Male,Business,7660,Urban,15.5864162348254,31,3.4,Yes,Car,Education,6.2
5313,29,Male,Employee,5924,Urban,23.7976003037625,45,1.01,No,Bike,Work,6.7
5314,44,Male,Employee,6991,Rural,55.8324450132637,106,6.83,Yes,Car,Work,7.2
5315,32,Male,Self-Employed,6621,Semi-Urban,37.0331197047866,75,2.64,Yes,Car,Others,7.4
5316,38,Male,Employee,4368,Rural,36.0157430501176,67,5.18,Yes,Car,Work,7.9
5317,19,Other,Student,902,Urban,7.43786336421374,20,2.53,Yes,Metro,Shopping,7.7
5318,38,Male,Business,9360,Urban,1.0,8,0.0,Yes,Car,Others,8.8
5319,39,Male,Self-Employed,5628,Urban,24.8729343995349,57,0.39,No,Metro,Education,7.5
5320,50,Female,Employee,6779,Urban,13.8271435582213,29,3.85,No,Walk,Shopping,6.7
5321,45,Female,Employee,6065,Urban,11.7968212421137,21,5.3,No,Metro,Work,7.2
5322,24,Female,Employee,6966,Urban,1.0,5,1.11,Yes,Metro,Others,7.2
5323,58,Male,Employee,8439,Semi-Urban,25.3983085134147,48,4.18,Yes,Car,Shopping,8.1
5324,45,Male,Business,16162,Urban,8.82650833373683,18,0.4,Yes,Car,Shopping,9.6
5325,44,Female,Self-Employed,8037,Urban,8.6418153021538,19,1.4,No,Bike,Work,6.6
5326,41,Female,Self-Employed,8906,Semi-Urban,39.9925421472894,86,5.5,Yes,Train,Shopping,6.4
5327,34,Male,Employee,3788,Urban,15.977988425568,32,1.55,No,Bus,Shopping,3.6
5328,45,Female,Employee,7389,Semi-Urban,14.5805609957044,22,4.45,Yes,Car,Shopping,7.9
5329,49,Female,Self-Employed,4636,Urban,4.61727120074133,7,0.91,Yes,Metro,Work,6.2
5330,18,Male,Student,668,Rural,24.0064289533926,55,3.49,Yes,Car,Work,6.8
5331,33,Female,Employee,7544,Semi-Urban,62.1578913135076,116,7.14,Yes,Bus,Education,7.0
5332,38,Female,Business,8318,Rural,79.8544525738325,163,9.46,Yes,Car,Leisure,6.9
5333,45,Male,Employee,4917,Semi-Urban,22.215515013506,42,5.1,Yes,Bus,Work,5.5
5334,59,Female,Employee,7278,Urban,1.0,5,0.41,No,Bus,Others,5.7
5335,30,Female,Self-Employed,3907,Urban,16.0243539441001,34,2.26,Yes,Bus,Education,5.3
5336,34,Female,Employee,4359,Semi-Urban,35.704101743565,79,4.65,Yes,Car,Education,6.9
5337,34,Male,Employee,5067,Semi-Urban,39.7537548048259,81,4.04,Yes,Car,Leisure,7.8
5338,29,Male,Employee,7496,Semi-Urban,46.12060838716,90,2.72,Yes,Bus,Leisure,5.8
5339,36,Female,Business,6901,Urban,18.6136316271675,30,5.38,No,Metro,Work,7.5
5340,53,Male,Employee,9788,Semi-Urban,18.2534070274962,36,4.33,No,Train,Work,8.7
5341,26,Male,Employee,5873,Semi-Urban,39.4106163074602,72,7.23,Yes,Bus,Education,6.8
5342,48,Male,Business,11888,Semi-Urban,47.8073536300348,94,3.59,Yes,Car,Leisure,8.1
5343,18,Male,Employee,4922,Urban,9.20798621597301,18,3.99,No,Metro,Leisure,7.7
5344,33,Female,Employee,5320,Rural,55.9991293751171,100,10.65,Yes,Bike,Work,4.0
5345,37,Male,Business,12908,Urban,10.5777542602575,28,3.36,Yes,Car,Work,7.6
5346,67,Female,Retired,3566,Urban,30.9693577675298,55,7.01,No,Bike,Education,4.3
5347,37,Male,Business,4056,Semi-Urban,15.0975929169947,29,3.41,No,Bus,Education,5.7
5348,18,Female,Student,1648,Urban,24.2475914922288,51,1.22,No,Bus,Leisure,4.6
5349,18,Male,Student,1891,Semi-Urban,9.93780857862096,26,2.21,Yes,Train,Leisure,6.6
5350,42,Female,Business,8932,Urban,29.3444214817328,54,1.48,Yes,Bus,Education,5.6
5351,51,Female,Employee,7289,Urban,5.86760746060472,5,0.0,Yes,Bus,Work,5.9
5352,47,Male,Employee,5780,Urban,16.5173723519146,38,2.61,Yes,Bus,Work,4.5
5353,44,Female,Employee,4333,Urban,1.96645450642556,5,0.6,Yes,Metro,Leisure,7.8
5354,59,Male,Business,7698,Urban,4.20015106382631,10,1.43,Yes,Metro,Education,8.6
5355,33,Female,Employee,2994,Urban,22.1819763809969,46,0.0,Yes,Metro,Work,7.1
5356,55,Other,Employee,8503,Semi-Urban,50.422434672042,84,5.74,Yes,Train,Work,7.7
5357,18,Female,Student,500,Semi-Urban,38.5903839855147,69,5.73,No,Bike,Work,5.3
5358,28,Female,Employee,3800,Semi-Urban,46.1162249823536,89,7.03,Yes,Bus,Shopping,5.5
5359,18,Male,Student,1117,Semi-Urban,50.6731811398095,88,7.71,Yes,Bus,Education,5.5
5360,37,Male,Employee,5276,Urban,9.52658508960548,12,1.65,Yes,Metro,Leisure,8.6
5361,41,Male,Employee,3315,Rural,22.0207713136637,44,1.88,Yes,Bike,Shopping,6.8
5362,43,Female,Employee,6905,Semi-Urban,34.794449206958,69,5.18,Yes,Car,Work,5.8
5363,42,Female,Business,5980,Urban,10.3823905128223,22,0.65,Yes,Car,Education,8.1
5364,28,Male,Business,11097,Semi-Urban,40.8293222030149,83,6.7,Yes,Train,Education,6.9
5365,39,Female,Self-Employed,4256,Urban,19.3842288967034,30,3.18,Yes,Metro,Shopping,8.5
5366,19,Male,Student,1452,Semi-Urban,24.7752381414607,43,2.85,Yes,Car,Others,6.8
5367,62,Male,Self-Employed,5507,Urban,20.6328683437315,45,0.94,No,Walk,Leisure,6.6
5368,37,Female,Employee,6066,Urban,20.2331070076104,48,4.67,No,Walk,Leisure,6.5
5369,34,Male,Self-Employed,5574,Urban,20.7865406311121,36,3.61,Yes,Car,Shopping,7.6
5370,65,Female,Retired,2572,Urban,11.7376609839152,24,5.61,No,Metro,Shopping,8.5
5371,23,Male,Student,1671,Rural,65.5984432965715,135,8.92,No,Bike,Shopping,5.4
5372,25,Female,Employee,5199,Rural,60.4000456135038,121,8.47,Yes,Car,Work,7.9
5373,25,Male,Employee,3352,Urban,20.1214771580524,38,0.0,No,Metro,Education,7.0
5374,40,Male,Business,10779,Urban,28.4223085047082,53,4.03,Yes,Bus,Leisure,4.9
5375,48,Female,Business,14275,Urban,17.6221935194032,45,1.48,Yes,Car,Work,9.3
5376,53,Female,Self-Employed,6911,Semi-Urban,25.8955666400379,52,4.76,No,Train,Leisure,6.6
5377,75,Male,Retired,3932,Urban,6.11636375200428,14,1.4,Yes,Bus,Work,5.7
5378,18,Male,Student,1585,Rural,72.5587231998764,146,10.68,Yes,Car,Leisure,5.8
5379,51,Female,Employee,5695,Semi-Urban,40.3596151405317,76,9.11,Yes,Car,Shopping,7.1
5380,33,Male,Self-Employed,3880,Rural,83.4004397664044,167,8.41,Yes,Car,Education,6.5
5381,33,Female,Employee,5779,Semi-Urban,4.55671713199295,7,2.44,Yes,Car,Leisure,7.1
5382,32,Female,Business,11128,Semi-Urban,48.6600063167966,95,7.21,Yes,Train,Education,8.2
5383,28,Male,Employee,8978,Semi-Urban,31.0829399686905,63,7.69,Yes,Car,Leisure,7.6
5384,67,Male,Retired,3981,Semi-Urban,29.6971850767824,54,4.97,Yes,Car,Education,9.1
5385,54,Female,Self-Employed,3159,Semi-Urban,23.5278823977711,41,4.03,Yes,Bus,Education,4.3
5386,42,Male,Employee,5049,Semi-Urban,48.4935652082771,99,7.52,No,Bus,Shopping,5.4
5387,62,Female,Employee,11617,Semi-Urban,44.2030426592483,85,7.15,Yes,Bus,Work,6.9
5388,19,Male,Student,1392,Rural,27.1523594992111,52,6.17,Yes,Car,Leisure,6.4
5389,22,Female,Employee,4271,Rural,53.2984287585014,96,4.76,Yes,Car,Work,6.2
5390,18,Male,Student,1019,Semi-Urban,45.591714960207,95,4.69,Yes,Train,Leisure,7.3
5391,31,Female,Employee,7447,Urban,16.4240842074072,35,5.44,Yes,Car,Others,8.4
5392,44,Male,Employee,7150,Urban,23.8627224002155,51,0.0,No,Bus,Work,5.4
5393,43,Male,Employee,5138,Rural,44.1992291222163,90,5.13,Yes,Car,Education,5.7
5394,44,Female,Employee,4909,Urban,1.0,5,0.42,Yes,Car,Shopping,8.2
5395,20,Male,Student,1653,Urban,16.4937404861458,34,1.63,No,Metro,Education,7.2
5396,54,Male,Self-Employed,5588,Urban,16.4450061552406,29,5.14,No,Walk,Education,7.0
5397,45,Male,Self-Employed,7164,Semi-Urban,39.6677974505653,74,5.71,Yes,Bus,Work,5.7
5398,52,Male,Employee,8020,Semi-Urban,51.6046864695155,105,5.42,Yes,Car,Work,7.9
5399,18,Female,Employee,3403,Urban,1.0,10,0.0,No,Bus,Leisure,7.2
5400,46,Female,Employee,5784,Urban,13.0921335653387,33,2.13,Yes,Bus,Shopping,7.3
5401,24,Male,Student,1420,Semi-Urban,21.1601328799767,45,4.87,No,Bus,Leisure,4.6
5402,36,Female,Employee,4773,Rural,25.8393922376303,51,3.38,Yes,Car,Shopping,9.2
5403,50,Female,Employee,6804,Urban,14.4216080034968,27,1.46,Yes,Car,Leisure,8.3
5404,43,Female,Employee,6324,Urban,20.6145762422454,36,1.08,Yes,Metro,Shopping,6.4
5405,29,Male,Employee,3553,Semi-Urban,39.5141990728873,77,5.49,Yes,Train,Others,7.1
5406,42,Female,Business,11692,Semi-Urban,24.6871636625635,53,3.6,Yes,Train,Work,8.4
5407,19,Female,Student,1314,Semi-Urban,32.8179260068442,74,2.49,No,Bus,Education,4.9
5408,59,Female,Business,9824,Semi-Urban,48.9484466694442,93,7.93,Yes,Train,Work,7.4
5409,38,Male,Employee,5272,Rural,63.6625849012004,117,11.05,Yes,Car,Education,7.2
5410,58,Male,Employee,8163,Urban,10.5778398941869,18,1.37,Yes,Metro,Education,8.6
5411,34,Female,Employee,5524,Urban,10.0600289946881,24,1.81,Yes,Metro,Leisure,7.1
5412,34,Male,Employee,6033,Semi-Urban,9.25273759101504,28,0.0,No,Bike,Education,5.7
5413,30,Female,Business,10695,Semi-Urban,28.5588299962645,63,4.9,Yes,Train,Work,7.5
5414,55,Male,Business,15664,Semi-Urban,8.96316604342225,24,2.0,Yes,Bus,Work,7.5
5415,31,Female,Employee,5528,Rural,91.3413937477223,178,10.31,Yes,Car,Work,6.8
5416,51,Female,Business,7941,Semi-Urban,22.1732276469993,40,1.17,Yes,Bus,Work,7.3
5417,36,Female,Self-Employed,4961,Semi-Urban,51.6347128296982,96,9.89,Yes,Bus,Education,5.1
5418,18,Female,Employee,2293,Urban,29.5448496631359,55,4.31,No,Metro,Education,7.7
5419,33,Female,Employee,7845,Urban,16.7296112682239,38,0.17,Yes,Car,Work,8.2
5420,24,Male,Employee,7381,Semi-Urban,33.4997861541964,75,5.73,Yes,Bus,Shopping,6.0
5421,42,Female,Employee,7175,Urban,4.42107795155934,10,0.99,Yes,Car,Leisure,9.5
5422,24,Male,Employee,5687,Urban,10.9631990268097,20,1.43,Yes,Car,Work,7.9
5423,55,Female,Employee,7876,Rural,82.0793009573805,158,11.81,Yes,Car,Leisure,6.5
5424,40,Male,Employee,6549,Rural,57.0250525924453,113,1.62,Yes,Car,Others,7.5
5425,39,Female,Employee,3503,Urban,15.2267856596707,31,0.0,Yes,Bus,Work,4.7
5426,51,Female,Employee,6989,Semi-Urban,54.6818481376349,102,9.32,Yes,Bus,Education,5.4
5427,56,Male,Self-Employed,3737,Urban,20.5703243876457,45,2.21,Yes,Car,Others,7.3
5428,41,Male,Employee,6522,Urban,13.8170148177618,25,0.8,Yes,Car,Work,8.3
5429,30,Other,Employee,4910,Semi-Urban,38.2438375351039,80,1.91,Yes,Car,Work,7.1
5430,18,Male,Business,12040,Semi-Urban,23.4790244385303,46,3.21,No,Bus,Education,5.8
5431,31,Male,Employee,6474,Urban,10.5116748290913,22,1.9,Yes,Car,Education,7.0
5432,32,Male,Employee,5626,Urban,13.3496109659307,23,4.48,Yes,Bus,Work,5.8
5433,43,Female,Employee,5899,Urban,19.4597684989895,37,3.08,Yes,Bus,Work,6.2
5434,36,Female,Employee,8114,Rural,25.052740546199,53,2.4,Yes,Bike,Education,5.2
5435,52,Female,Employee,7155,Semi-Urban,36.1436049563409,71,5.15,Yes,Bus,Shopping,7.0
5436,32,Female,Employee,5697,Urban,11.8811027194954,18,3.64,Yes,Metro,Leisure,7.9
5437,41,Male,Business,9776,Urban,7.79256625227036,16,2.72,No,Bus,Shopping,7.0
5438,59,Female,Self-Employed,4691,Semi-Urban,29.2326267576251,60,4.75,Yes,Train,Work,7.0
5439,47,Male,Employee,6754,Semi-Urban,1.0,8,0.67,No,Train,Work,6.8
5440,41,Male,Employee,3157,Semi-Urban,23.6361698895743,53,1.67,No,Train,Education,7.0
5441,32,Male,Employee,2878,Urban,6.20410494339235,12,0.0,No,Walk,Work,6.9
5442,32,Female,Business,9348,Rural,44.4016791479847,86,2.95,Yes,Car,Work,7.4
5443,29,Female,Employee,7252,Urban,1.0,5,0.91,Yes,Bus,Work,7.4
5444,33,Male,Self-Employed,6196,Urban,16.5271419480757,30,2.98,No,Metro,Work,7.6
5445,53,Female,Employee,6219,Urban,22.2753863712549,47,4.86,Yes,Metro,Education,8.0
